family,family_name,converter_id,converter_name,public_label,display_order,speed_ratio,k_factor,torque_ratio,status,customer_visible
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),2,0.1,233.73,1.833,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),3,0.2,220.96,1.728,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),4,0.3,215.06,1.637,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),5,0.4,208.07,1.541,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),6,0.5,201.74,1.443,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),7,0.6,196.44,1.338,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),8,0.7,198.23,1.237,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),9,0.8,207.03,1.127,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),10,0.85,214.32,1.061,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),11,0.9,220.35,1.004,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),12,0.92,224.67,0.978,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-240f210,252P2 X (P1 240F210),252P2 X (P1 240F210),13,0.95,237.13,0.941,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),1,0.0,248.63,1.882,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),2,0.1,242.08,1.829,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),3,0.2,233.06,1.733,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),4,0.3,225.03,1.64,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),5,0.4,219.68,1.551,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),6,0.5,213.3,1.453,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),7,0.6,209.09,1.352,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),8,0.7,212.01,1.246,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),9,0.8,219.75,1.118,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),10,0.85,225.24,1.06,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),11,0.9,231.66,1.009,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),12,0.92,235.43,0.979,published,true
252P2,252 Pump 2,252p2-252p2-x-p1-250f228,252P2 X (P1 250F228),252P2 X (P1 250F228),13,0.95,247.13,0.948,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,1,0.0,262.84,2.01,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,2,0.1,255.11,1.898,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,3,0.2,247.32,1.793,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,4,0.3,240.63,1.687,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,5,0.4,233.44,1.573,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,6,0.5,222.79,1.452,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,7,0.6,220.74,1.317,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,8,0.7,218.56,1.199,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,9,0.8,221.49,1.082,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,10,0.85,224.9,1.018,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,11,0.9,235.47,0.952,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,12,0.92,243.77,0.924,published,true
252P3,252 Pump 3,252p3-252p3-x-4k,252P3 X 4K,252P3 X 4K,13,0.95,306.13,0.897,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,1,0.0,228.56,2.045,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,2,0.1,223.79,1.969,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,3,0.2,214.32,1.843,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,4,0.3,204.74,1.694,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,5,0.4,197.22,1.539,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,6,0.5,191.75,1.395,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,7,0.6,189.25,1.279,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,8,0.7,191.01,1.171,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,9,0.8,197.15,1.056,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,10,0.85,205.27,0.994,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,11,0.9,222.67,0.934,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,12,0.92,238.81,0.9,published,true
252P3,252 Pump 3,252p3-252p3-x-3o,252P3 X 3O,252P3 X 3O,13,0.95,314.68,0.844,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,1,0.0,230.31,2.068,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,2,0.1,226.26,1.996,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,3,0.2,217.47,1.862,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,4,0.3,209.9,1.727,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,5,0.4,202.08,1.565,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,6,0.5,197.49,1.428,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,7,0.6,193.63,1.291,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,8,0.7,193.65,1.173,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,9,0.8,199.93,1.056,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,10,0.85,206.79,0.993,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,11,0.9,224.2,0.928,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,12,0.92,256.15,0.889,published,true
252P3,252 Pump 3,252p3-252p3-x-4o,252P3 X 4O,252P3 X 4O,13,0.95,319.21,0.841,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,1,0.0,218.3,1.959,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,2,0.1,206.35,1.822,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,3,0.2,200.66,1.741,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,4,0.3,199.92,1.68,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,5,0.4,188.47,1.497,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,6,0.5,184.23,1.368,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,7,0.6,186.19,1.265,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,8,0.7,191.31,1.162,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,9,0.8,199.59,1.054,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,10,0.85,207.98,0.996,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,11,0.9,225.29,0.933,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,12,0.92,236.61,0.899,published,true
252P3,252 Pump 3,252p3-252p3-xt2n,252P3 XT2N,252P3 XT2N,13,0.95,323.22,0.839,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,1,0.0,217.22,2.049,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,2,0.1,206.45,1.894,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,3,0.2,198.4,1.774,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,4,0.3,197.24,1.7,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,5,0.4,185.64,1.508,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,6,0.5,184.14,1.385,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,7,0.6,185.99,1.27,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,8,0.7,190.07,1.163,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,9,0.8,197.34,1.049,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,10,0.85,206.45,0.991,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,11,0.9,223.94,0.925,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,12,0.92,235.05,0.889,published,true
252P3,252 Pump 3,252p3-252p3-x-t4o,252P3 X T4O,252P3 X T4O,13,0.95,280.63,0.824,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),1,0.0,178.87,1.863,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),2,0.1,174.11,1.792,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),3,0.2,172.91,1.74,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),4,0.3,172.59,1.638,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),5,0.4,174.12,1.53,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),6,0.5,180.73,1.43,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),7,0.6,189.17,1.316,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),8,0.7,198.28,1.186,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),9,0.8,207.5,1.06,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),10,0.85,216.6,0.994,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),11,0.9,282.83,0.942,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),12,0.92,318.79,0.925,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-168w188,252P3 X (P1 168W188),252P3 X (P1 168W188),13,0.95,353.77,0.887,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),1,0.0,195.55,2.149,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),2,0.1,199.26,2.033,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),3,0.2,202.96,1.899,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),4,0.3,208.24,1.761,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),5,0.4,213.51,1.634,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),6,0.5,219.09,1.5,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),7,0.6,226.6,1.359,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),8,0.7,234.09,1.235,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),9,0.8,247.64,1.101,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),10,0.85,260.61,1.036,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),11,0.9,279.32,0.955,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),12,0.92,334.32,0.922,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-170c235,252P3 X (P1 170C235),252P3 X (P1 170C235),13,0.95,393.32,0.857,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),1,0.0,198.28,2.365,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),2,0.1,201.81,2.263,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),3,0.2,202.89,2.112,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),4,0.3,204.22,1.901,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),5,0.4,205.07,1.708,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),6,0.5,209.92,1.608,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),7,0.6,216.21,1.444,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),8,0.7,225.22,1.301,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),9,0.8,235.15,1.149,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),10,0.85,242.46,1.066,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),11,0.9,287.02,0.991,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),12,0.92,327.78,0.97,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-178c219,252P3 X (P1 178C219),252P3 X (P1 178C219),13,0.95,372.41,0.939,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),1,0.0,207.36,2.218,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),2,0.1,198.89,2.087,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),3,0.2,193.04,1.914,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),4,0.3,186.15,1.749,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),5,0.4,180.53,1.59,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),6,0.5,177.2,1.444,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),7,0.6,178.35,1.32,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),8,0.7,185.11,1.186,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),9,0.8,198.54,1.068,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),10,0.85,212.35,1.014,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),11,0.9,239.0,0.935,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),12,0.92,290.0,0.912,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-189f176,252P3 X (P1 189F176),252P3 X (P1 189F176),13,0.95,337.35,0.877,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),1,0.0,209.73,2.293,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),2,0.1,206.65,2.166,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),3,0.2,204.28,2.012,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),4,0.3,203.94,1.859,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),5,0.4,206.56,1.701,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),6,0.5,210.75,1.547,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),7,0.6,215.32,1.392,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),8,0.7,220.57,1.236,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),9,0.8,231.4,1.076,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),10,0.85,249.03,1.001,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),11,0.9,300.64,0.935,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),12,0.92,329.3,0.909,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-193w216,252P3 X (P1 193W216),252P3 X (P1 193W216),13,0.95,367.64,0.877,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),1,0.0,211.25,2.188,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),2,0.1,214.11,2.056,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),3,0.2,217.57,1.949,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),4,0.3,219.41,1.789,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),5,0.4,221.79,1.652,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),6,0.5,225.32,1.51,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),7,0.6,228.49,1.372,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),8,0.7,233.15,1.24,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),9,0.8,243.68,1.104,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),10,0.85,252.13,1.039,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),11,0.9,267.05,0.969,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),12,0.92,282.52,0.937,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-194c220,252P3 X (P1 194C220),252P3 X (P1 194C220),13,0.95,337.11,0.893,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),1,0.0,218.48,1.914,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),2,0.1,212.7,1.831,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),3,0.2,205.32,1.724,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),4,0.3,198.91,1.607,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),5,0.4,195.25,1.487,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),6,0.5,190.59,1.365,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),7,0.6,188.04,1.262,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),8,0.7,189.93,1.159,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),9,0.8,197.59,1.058,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),10,0.85,207.08,1.001,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),11,0.9,228.64,0.941,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),12,0.92,269.76,0.914,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-200f172,252P3 X (P1 200F172),252P3 X (P1 200F172),13,0.95,331.15,0.874,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),1,0.0,222.69,2.272,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),2,0.1,219.28,2.127,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),3,0.2,215.17,1.998,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),4,0.3,211.76,1.863,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),5,0.4,211.56,1.713,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),6,0.5,214.08,1.552,published,true
252P3,252 Pump 3,252p3-252p3-x-p1-201w219,252P3 X (P1 201W219),252P3 X (P1 201W219),7,0.6,218.25,1.395,published,true
